college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
國立中央大學,英美語文學系,國文,均標,8,英文,前標,3.5,社會,均標,--,,,,,,,*1.50,*2.00,*1.00,,,30%,審查資料,--,30%,作文筆試,--,30%,,,,,,,,,,一、學測英文級分二、作文筆試三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、英文、社會之級分總和,1
中國文化大學,英國語文學系,國文,--,--,英文,底標,3,社會,--,--,,,,,,,*1.00,*1.50,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、指定項目甄試成績三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.外語先修課程(選)) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
靜宜大學,英國語文學系,國文,--,--,英文,底標,3,英聽,B級,--,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、多元表現(F、J、L、N)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
靜宜大學,寰宇外語教育學士學位學程,國文,後標,4,英文,後標,3,英聽,B級,--,,,,,,,*1.00,*2.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國英級分總和二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
大同大學,應用外語學系,國文,--,--,英文,後標,--,社會,--,--,國英社,--,3,,,,*1.50,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國英社級分總和四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
輔仁大學,英國語文學系,國文,前標,4,英文,頂標,3,社會,--,--,,,,,,,*1.00,*1.50,*1.00,,,30%,審查資料,--,30%,英文面試,--,35%,,,,,,,,,,一、英文面試二、審查資料三、學測英文級分四、學測國英社級分總和,項目：修課紀錄(A)、多元表現(J、L、M、N)、學習歷程自述(O)、其他(R.使用英文的特殊經驗、S.輔大英文系個人申請表) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立高雄師範大學,英語學系,國文,--,5,英文,頂標,3,數學B,後標,--,社會,--,7,英聽,B級,--,*1.75,*2.00,--,*1.25,--,50%,審查資料,60分,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測國英數B社級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O)、其他(R.有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立彰化師範大學,英語學系,國文,前標,--,英文,頂標,3,社會,均標,--,,,,,,,*1.25,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、其他(R.個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
中山醫學大學,應用外國語言學系,國文,--,5.0,英文,後標,3.0,,,,,,,,,,--,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、M、N)、學習歷程自述(O、Q)、其他(R.英文版自傳八百字以內) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
國立中山大學,外國語文學系,國文,均標,8.0,英文,前標,3.0,社會,均標,8.0,,,,,,,*1.25,*2.00,*1.00,,,40%,審查資料,--,40%,英文寫作,--,15%,面試,--,20%,,,,,,,一、英文寫作二、學科能力測驗成績三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、L、N)、學習歷程自述(P、Q)、其他(R.英文撰寫學習歷程報告、S.英文撰寫書面報告、T.實作作品與英語文相關) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立臺中教育大學,英語學系,國文,均標,--,英文,前標,3,數學B,底標,--,社會,均標,--,英聽,A級,--,*1.00,*2.00,*1.00,*1.00,--,30%,審查資料,--,30%,英文口試,--,40%,,,,,,,,,,一、英文口試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和,1
國立臺南大學,英語學系,國文,均標,--,英文,前標,4,數學B,--,--,社會,--,--,,,,*1.25,*2.00,*1.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、面試三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
國立東華大學,英美語文學系,國文,--,5,英文,均標,3,社會,--,--,,,,,,,*1.00,*2.00,*1.00,,,30%,審查資料,--,30%,認識本系與心得報告,--,30%,,,,,,,,,,一、審查資料二、認識本系與心得報告三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立屏東大學,英語學系,國文,--,--,英文,均標,3,社會,--,--,英聽,B級,--,,,,*1.00,*2.00,*1.00,--,,50%,審查資料,--,50%,英語口試,--,30%,,,,,,,,,,一、英語口試二、學測英文級分三、學測國英社級分總和四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、J、L、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立屏東大學,應用英語學系,國文,--,--,英文,均標,10,社會,--,--,英聽,B級,--,,,,*2.00,*2.00,*1.00,--,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測國文級分三、學科能力測驗成績四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
國立臺東大學,英美語文學系,國文,--,5,英文,均標,3,數學B,--,--,社會,--,--,,,,*1.25,*2.00,*1.00,*1.00,,20%,審查資料,--,20%,英文會話,--,20%,英文朗讀,--,20%,,,,,,,一、學測英文級分二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分,1
元智大學,應用外語學系,國文,--,--,英文,均標,6,國英,--,3,,,,,,,*1.00,*1.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、L、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和,1
國立中正大學,外國語文學系,國文,均標,--,英文,前標,3,社會,--,--,,,,,,,*1.00,*2.00,*1.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
大葉大學,英語學系,國文,--,6.0,英文,底標,6.0,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、H、I、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
義守大學,應用英語學系,國文,--,--,英文,均標,3,,,,,,,,,,*1.50,*2.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,1
世新大學,英語暨傳播應用學系,國文,後標,--,英文,均標,3,,,,,,,,,,*1.00,*2.00,,,,30%,審查資料,60分,30%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
實踐大學,應用外語學系(臺北校區),國文,--,--,英文,後標,3,國英,--,7,,,,,,,*1.00,*2.00,--,,,10%,審查資料,--,10%,英文面試,--,50%,,,,,,,,,,一、英文面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O) ,一、學測國文、英文之級分總和　二、學測國文級分,1
實踐大學,應用英語學系(高雄校區),英文,底標,8.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、K、L、N)、學習歷程自述(P、Q) ,一、學測英文級分,1
國立暨南國際大學,外國語文學系,國文,均標,7.0,英文,均標,3.0,,,,,,,,,,*1.50,*2.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、學習歷程自述(O、Q) ,一、學測國文、英文之級分總和,1
南華大學,外國語文學系,英文,底標,--,國英,--,3,,,,,,,,,,*1.00,--,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、L、M、N)、學習歷程自述(O、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
真理大學,英美語文學系,國文,--,--,英文,底標,3,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
國立臺北大學,應用外語學系,國文,前標,3.0,英文,前標,4.0,國英數B社,--,6.0,,,,,,,*1.50,*2.00,--,,,20%,審查資料,--,20%,英語面試,--,45%,,,,,,,,,,一、英語面試二、學測國英數B社級分總和三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立嘉義大學,外國語言學系英語教學組,國文,均標,--,英文,前標,3,社會,--,--,,,,,,,*1.25,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立嘉義大學,外國語言學系應用外語組,國文,均標,--,英文,前標,3,社會,--,--,,,,,,,*1.25,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、審查資料三、面試四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立高雄大學,西洋語文學系,國文,均標,3,英文,前標,4.5,社會,均標,--,英聽,A級,--,,,,*1.25,*2.00,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q)、其他(R.全英文自傳與讀書計畫) ,一、學測國文、英文、社會之級分總和,1
慈濟大學,英美語文學系,英文,底標,3.0,,,,,,,,,,,,,*2.00,,,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q) ,一、學測英文級分,1
開南大學,應用英語學系,英文,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、L、N)、學習歷程自述(P) ,一、學測英文級分,1
佛光大學,外國語文學系,國文,--,--,英文,底標,3,,,,,,,,,,*1.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文、英文之級分總和,1
明道大學,應用外語學系,國文,底標,3,英文,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、N)、學習歷程自述(Q) ,一、學測國文、英文之級分總和,1
國立宜蘭大學,外國語文學系,國文,--,6,英文,均標,5,社會,--,--,,,,,,,*1.50,*2.00,*1.00,,,30%,審查資料,--,30%,口試,--,30%,,,,,,,,,,一、學測英文級分二、學測國文級分三、審查資料四、口試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、L、M、N)、學習歷程自述(O、P、Q)、其他(R.校內外活動證明) ,一、學測國文、英文、社會之級分總和,1
國立金門大學,應用英語學系,國文,--,--,英文,均標,3,社會,--,--,,,,,,,*2.00,*2.00,*1.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,1
