college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
世新大學,傳播管理學系,國文,後標,5,英文,後標,3,社會,--,--,,,,,,,*1.50,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
國立陽明交通大學,傳播與科技學系,國文,前標,3.0,英文,前標,3.0,數學B,均標,5.0,社會,前標,3.0,,,,*2.00,*2.00,*1.00,*2.00,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測社會級分二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測英文級分　四、學測國文級分,1
大葉大學,傳播藝術學士學位學程,國文,--,10.0,社會,--,8.0,國社,--,5.0,,,,,,,*2.00,--,--,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
世新大學,公共關係暨廣告學系,國文,後標,4,英文,後標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,35%,審查資料,--,35%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之項目) ,一、學測國文、英文、社會之級分總和,1
世新大學,口語傳播暨社群媒體學系,國文,均標,4.0,英文,均標,3.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
義守大學,國際傳媒與娛樂管理學系（國際學院）,英文,均標,3.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,30%,,,,,,,,,,一、學測英文級分二、面試三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文級分,0
國立臺灣師範大學,圖文傳播學系,國文,均標,7.0,英文,均標,6.0,數學A,均標,8.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測英文級分二、面試三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學A之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學A級分,1
世新大學,圖文傳播暨數位出版學系,國文,後標,3.0,英文,後標,5.0,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
國立臺灣藝術大學,圖文傳播藝術學系,國文,均標,--,英文,均標,--,社會,均標,--,自然,均標,--,國英社自,--,3.0,*2.00,*2.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、審查資料二、面試三、指定項目甄試成績四、學測國英社自級分總和,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會、自然之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
淡江大學,大眾傳播學系,國文,後標,3.0,英文,後標,3.0,,,,,,,,,,*1.50,*1.50,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、J、K、N)、學習歷程自述(P、Q)、其他(R.影音圖文等創作作品) ,一、學測國文、英文之級分總和　二、學測英文級分,1
中國文化大學,大眾傳播學系,國文,底標,3,英文,--,3,社會,--,--,,,,,,,*2.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、G、I、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分,1
靜宜大學,大眾傳播學系,國文,均標,--,英文,--,--,國英,--,3,,,,,,,*1.50,*1.00,--,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,1
義守大學,大眾傳播學系,國文,後標,--,英文,--,5,社會,--,3,,,,,,,--,*1.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學測國文級分三、學測社會級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
玄奘大學,大眾傳播學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、K、N)、學習歷程自述(P)、其他(R.自傳) ,一、學測國文級分,1
長榮大學,大眾傳播學系A組,國文,底標,3,英文,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料、S.任何學習心得或反思) ,一、學測國文、英文之級分總和　二、學測英文級分,0
長榮大學,大眾傳播學系B組,國文,--,3.5,英文,--,--,社會,底標,7,,,,,,,*1.00,*1.00,*1.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測英文級分,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料、S.任何學習心得或反思) ,一、學測國文、英文、社會之級分總和　二、學測社會級分,0
長榮大學,大眾傳播學系C組,國文,底標,7.0,社會,--,3.5,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分三、審查資料四、學測社會級分,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q)、其他(R.其他有利於審查之資料、S.任何學習心得或反思) ,一、學測國文、社會之級分總和　二、學測國文級分,0
輔仁大學,廣告傳播學系,國文,均標,3,英文,均標,3,數學B,均標,3,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、學測國英數B社級分總和三、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
中國文化大學,廣告學系,國文,後標,6.0,英文,後標,6.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.50,,,45%,審查資料,--,45%,面試,--,25%,,,,,,,,,,一、學測國文級分二、學測英文級分三、審查資料四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
銘傳大學,廣告暨策略行銷學系（臺北校區）,國文,--,--,英文,後標,--,社會,--,7,國英社,--,3,,,,*2.00,*1.50,*2.00,--,,35%,審查資料,--,35%,面試,70分,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,0
國立臺灣藝術大學,廣播電視學系,國文,均標,--,英文,均標,--,社會,均標,--,國英社,--,3,,,,*1.50,*1.50,*1.50,--,,50%,審查資料,--,50%,即席演講,--,15%,專長陳述及成果作品,--,15%,,,,,,,一、審查資料二、即席演講三、專長陳述及成果作品四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、H、J、K、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
銘傳大學,廣播電視學系（臺北校區）,國文,後標,5.0,社會,後標,3.0,,,,,,,,,,*2.00,*1.50,,,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,一、學科能力測驗成績二、學測國文級分三、學測社會級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
世新大學,廣播電視電影學系廣播組,國文,均標,5.0,英文,均標,3.0,社會,均標,6.0,,,,,,,*1.50,*2.00,*1.00,,,50%,審查資料,--,50%,面試,60分,25%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
世新大學,廣播電視電影學系電影組,國文,均標,5.0,英文,均標,3.0,社會,均標,6.0,,,,,,,*1.50,*2.00,*1.00,,,30%,審查資料,--,30%,面試,60分,35%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
世新大學,廣播電視電影學系電視組,國文,均標,5.0,英文,均標,3.0,社會,均標,6.0,,,,,,,*1.50,*2.00,*1.00,,,40%,審查資料,--,40%,面試,60分,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
輔仁大學,影像傳播學系,國文,均標,3.0,英文,均標,3.0,社會,--,4.0,,,,,,,*1.50,*2.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國英社級分總和四、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.有利審查之資料) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
華梵大學,攝影與VR設計學系VR與互動媒體組,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面談,--,40%,,,,,,,,,,一、面談,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、N)、學習歷程自述(O、P、Q) ,一、學測國文級分,1
銘傳大學,新媒體暨傳播管理學系（臺北校區）,國文,後標,4.0,英文,底標,5.0,數學B,--,3.0,,,,,,,*2.00,*1.50,*1.00,,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,一、學測國文級分二、學測數學B級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分,0
輔仁大學,新聞傳播學系,國文,均標,3,英文,均標,3,數學B,--,--,社會,均標,3,,,,*2.00,*1.00,*1.00,*2.00,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、面試四、學測英文級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O)、其他(R.其他有利審查項目) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測英文級分,1
中國文化大學,新聞學系,國文,後標,3.0,英文,後標,3.0,社會,--,5.0,,,,,,,*2.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學科能力測驗成績四、面試,項目：修課紀錄(A)、多元表現(F、I、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
世新大學,新聞學系,國文,均標,3.0,英文,均標,6.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文之級分總和,1
銘傳大學,新聞學系（臺北校區）,國文,後標,3.0,英文,後標,5.0,,,,,,,,,,*2.00,*1.50,,,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,一、學科能力測驗成績二、學測英文級分三、學測國文級分四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、N)、學習歷程自述(P、Q)、其他(R.其他有利評審之資料) ,一、學測國文、英文之級分總和　二、學測英文級分　三、學測國文級分,0
銘傳大學,新聞與大眾傳播學士學位學程（全英語授課．臺北校區）,國文,後標,3,英文,後標,4,社會,--,--,,,,,,,*1.50,*2.00,*2.00,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、學測英文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、H、I、M、N)、學習歷程自述(O、P、Q)、其他(R.學習檔案) ,一、學測國文、英文、社會之級分總和　二、學測英文級分,0
國立東華大學,民族語言與傳播學系,國文,均標,7.0,社會,均標,9.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分,1
國立臺灣大學,生物產業傳播暨發展學系,國文,前標,3,英文,前標,3,數學B,前標,3,社會,前標,--,,,,*1.00,*1.00,*1.00,*1.00,,50%,審查資料,60分,50%,口試,60分,25%,,,,,,,,,,一、學科能力測驗成績二、口試三、審查資料,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、I、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分,1
淡江大學,資訊傳播學系,國文,後標,3,英文,後標,3,數學B,--,3,社會,--,--,,,,*1.50,*1.50,*1.50,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(C)、多元表現(F、G、J、N)、學習歷程自述(P)、其他(R.影音圖文等創作作品) ,一、學測國文、英文、數學B、社會之級分總和,1
中國文化大學,資訊傳播學系,國文,後標,6.0,英文,後標,3.0,,,,,,,,,,*2.00,*1.75,,,,40%,審查資料,--,40%,面試,--,35%,,,,,,,,,,一、學測國英級分總和二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分,1
世新大學,資訊傳播學系,國文,均標,5,英文,後標,3,社會,--,--,,,,,,,*1.00,*1.00,*1.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
開南大學,資訊傳播學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、N)、學習歷程自述(O、P、Q) ,一、學測社會級分,1
亞洲大學,資訊傳播學系新媒體傳播內容組,國文,底標,--,社會,底標,--,國社,--,3,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
亞洲大學,資訊傳播學系智慧傳播應用組,國文,底標,--,國社,--,3,,,,,,,,,,*1.00,--,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、J、K、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
元智大學,資訊傳播學系科技組,國文,--,--,英文,後標,6,數學B,--,3,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試三、學測數學B級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測英文級分　四、學測國文級分,1
元智大學,資訊傳播學系設計組,國文,後標,6.0,英文,後標,3.0,數學B,--,8.0,,,,,,,*2.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、J、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
靜宜大學,資訊傳播工程學系,國文,--,3,英文,--,3,數學B,底標,--,,,,,,,*1.00,*1.00,*2.00,,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、面試二、審查資料三、學測數學B級分,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分　三、學測國文級分,1
銘傳大學,資訊傳播工程學系互動媒體科技組（桃園校區）,國文,底標,7.0,英文,--,5.0,國英,--,3.0,,,,,,,*1.00,*2.00,--,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測英文級分,1
銘傳大學,資訊傳播工程學系人工智慧應用組（桃園校區）,國文,底標,5.0,英文,底標,7.0,國英,--,3.0,,,,,,,*2.00,*1.00,--,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分,1
靜宜大學,資訊傳播工程學系（APCS組）,國文,後標,25.0,數學B,底標,25.0,,,,,,,,,,*1.00,*2.00,,,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、數學B之級分總和　二、學測數學B級分　三、學測國文級分,0
銘傳大學,資訊傳播工程學系（APCS組．桃園校區）,國文,底標,--,數學B,底標,--,國數B,--,3,,,,,,,*2.00,*2.00,--,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,程式設計觀念題程式設計實作題,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、數學B之級分總和,0
真理大學,運動資訊傳播學系,國文,底標,3,英文,--,--,社會,--,--,,,,,,,*2.00,*1.00,*1.50,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立臺灣體育運動大學,運動資訊與傳播學系,國文,後標,3.0,英文,後標,3.0,數學B,後標,3.0,社會,後標,3.0,,,,*1.50,*1.75,*1.25,*1.25,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、學測英文級分二、學科能力測驗成績三、指定項目甄試成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
國立臺灣藝術大學,電影學系,國文,均標,3.0,英文,均標,3.0,,,,,,,,,,*1.00,*2.00,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、指定項目甄試成績四、學測國英級分總和,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
義守大學,電影與電視學系影視技術組,國文,後標,3.0,英文,--,5.0,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,0
