college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
輔仁大學,中國文學系,國文,均標,7,英文,--,--,社會,--,--,國社,--,3,,,,*1.50,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測國文級分二、面試三、審查資料四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、N) ,一、學測國文、英文、社會之級分總和,1
國立中山大學,中國文學系,國文,前標,3.0,英文,均標,10.0,社會,均標,10.0,,,,,,,*2.00,*1.00,*1.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立中正大學,中國文學系,國文,均標,3.0,英文,均標,8.0,社會,--,8.0,,,,,,,*1.25,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測國英社級分總和二、學測國文級分三、學測英文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
世新大學,中國文學系,國文,均標,3,社會,後標,--,,,,,,,,,,*2.00,*1.00,,,,40%,審查資料,--,40%,面試,60分,25%,,,,,,,,,,一、學測國文級分二、審查資料三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
國立臺北大學,中國文學系,國文,前標,3.0,英文,均標,8.0,社會,均標,10.0,,,,,,,*2.00,*1.50,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、學科能力測驗成績三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
國立嘉義大學,中國文學系,國文,均標,3,英文,底標,--,社會,底標,9,,,,,,,*2.00,--,*1.50,,,20%,審查資料,--,20%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分三、指定項目甄試成績四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立臺北大學,中國文學系(飛鳶組),國文,均標,4.0,英文,均標,8.0,社會,均標,10.0,,,,,,,*2.00,*1.50,*1.00,,,10%,審查資料,--,10%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q)、其他(R.個人資料表) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,0
中國文化大學,中國文學系中國文學組,國文,後標,3.0,英文,--,5.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分,1
國立清華大學,中國文學系乙組(華語文教學組),國文,頂標,3.0,英文,前標,6.0,數學B,均標,12.0,社會,前標,8.0,,,,*1.00,*1.00,--,*1.00,,40%,審查資料,--,40%,口試,--,35%,,,,,,,,,,一、口試二、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分,1
中國文化大學,中國文學系文藝創作組,國文,後標,3.0,英文,--,5.0,,,,,,,,,,*1.00,*1.00,,,,50%,審查資料,--,50%,面試,--,25%,,,,,,,,,,一、審查資料二、學測國文級分三、學測英文級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q)、其他(R.文藝創作作品(選繳)) ,一、學測國文、英文之級分總和　二、學測國文級分,1
國立清華大學,中國文學系甲組(一般組),國文,頂標,3,英文,前標,6,數學B,均標,--,社會,前標,8,,,,*1.00,*1.00,--,*1.00,,40%,審查資料,--,40%,語文能力測驗,--,30%,,,,,,,,,,一、語文能力測驗二、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分,1
佛光大學,中國文學與應用學系,國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、K、N)、學習歷程自述(P)、其他(R.得獎作品、S.自學作品、T.日常習作) ,一、學測國文、社會之級分總和,1
國立東華大學,中國語文學系,國文,均標,3,英文,--,--,社會,均標,3,,,,,,,*2.00,*1.00,*1.00,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
臺北市立大學,中國語文學系,國文,均標,3,英文,底標,--,社會,均標,--,,,,,,,*2.00,--,*1.00,,,40%,審查資料,--,40%,口語表達,--,25%,語文測驗,--,10%,,,,,,,一、口語表達二、學測國文級分三、語文測驗四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分,1
國立屏東大學,中國語文學系,國文,均標,--,英文,--,--,社會,--,--,國英社,--,3,,,,*1.50,*1.25,*1.00,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國文級分二、學測社會級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分,1
元智大學,中國語文學系,國文,--,3,英文,--,--,社會,後標,5,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,筆試：語文能力測驗,--,25%,,,,,,,,,,一、學測國文級分二、學測國英社級分總和三、筆試：語文能力測驗四、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和,1
國立暨南國際大學,中國語文學系,國文,前標,3.0,社會,均標,6.0,,,,,,,,,,*2.00,*1.00,,,,30%,審查資料,--,30%,面試,--,35%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P、Q)、其他(R.校刊或刊物編輯證明) ,一、學測國文、社會之級分總和,1
明道大學,中華文化與傳播學系,國文,底標,3.0,,,,,,,,,,,,,*2.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、J、K、M、N)、學習歷程自述(P) ,一、學測國文級分,1
真理大學,人文與資訊學系一般組,國文,--,--,社會,底標,7,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(M、N) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分,0
真理大學,人文與資訊學系數位應用組,國文,底標,7,社會,--,--,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(M、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
真理大學,人文與資訊學系文化行銷組,國文,底標,7.0,社會,底標,7.0,,,,,,,,,,*2.00,*2.00,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(M、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
國立臺中教育大學,區域與社會發展學系,國文,--,--,英文,--,--,數學B,--,--,社會,均標,--,國英數B社,--,3,*1.00,*1.00,*1.00,*1.50,--,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測社會級分二、學測國文級分三、學測數學B級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測社會級分　三、學測國文級分　四、學測數學B級分,1
國立成功大學,台灣文學系,國文,頂標,2.5,英文,前標,8.0,社會,前標,10.0,,,,,,,*1.50,*1.50,*1.00,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.詳見備註有利審查項目) ,一、學測國文、英文、社會之級分總和　二、學測社會級分,1
靜宜大學,台灣文學系,國文,後標,3.0,社會,後標,3.0,,,,,,,,,,*1.00,*1.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、K、M、N)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
真理大學,台灣文學系一般組,國文,底標,4.5,社會,--,--,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,40分,10%,面試,50分,50%,,,,,,,,,,一、學測國文級分二、學測社會級分三、學測國社級分總和四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.創作、S.攝影﹑拍片、T.設計) ,一、學測國文、社會之級分總和,0
真理大學,台灣文學系語文傳播組,國文,--,--,社會,底標,5,,,,,,,,,,*1.00,*1.00,,,,10%,審查資料,40分,10%,面試,50分,50%,,,,,,,,,,一、學測國文級分二、學測社會級分三、學測國社級分總和四、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、J、N)、學習歷程自述(O、P、Q)、其他(R.創作、S.攝影﹑拍片、T.設計) ,一、學測國文、社會之級分總和,0
中國文化大學,史學系,國文,--,--,英文,--,--,社會,底標,3,,,,,,,*2.00,*1.00,*2.00,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測社會級分三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
國立臺灣大學,哲學系,國文,前標,6,英文,前標,3,數學A,前標,--,數學B,前標,--,,,,*1.00,*1.00,--,--,,40%,審查資料,--,40%,口試,--,35%,,,,,,,,,,一、學測國英級分總和二、學測英文級分三、學測國文級分,項目：修課紀錄(A)、課程學習成果(D、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分,1
東吳大學,哲學系,國文,後標,5,英文,後標,3,數學B,--,--,社會,--,--,,,,*1.00,*1.00,*1.00,*1.00,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、M、N)、學習歷程自述(O、P)、其他(R.學生認為有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和,1
國立政治大學,哲學系,國文,前標,4.0,英文,前標,3.0,國英數B社,--,5.0,,,,,,,*1.00,*1.00,--,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測國文級分二、學測英文級分三、面試,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測數學B級分,1
東海大學,哲學系,國文,均標,--,英文,--,--,社會,--,--,國英社,--,3,,,,*1.00,*1.00,*1.00,--,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、審查資料二、面試三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
中國文化大學,哲學系,國文,後標,3.0,英文,--,6.0,社會,--,6.0,,,,,,,*1.00,*1.00,*1.00,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、指定項目甄試成績二、學測國文級分三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
輔仁大學,哲學系,國文,後標,--,英文,--,--,社會,--,--,國英社,--,3,,,,*1.50,*1.50,*1.00,--,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、學測國英社級分總和三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立中正大學,哲學系,國文,均標,--,英文,均標,3,數學B,後標,5,,,,,,,*1.00,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、學測英文級分二、學測數學B級分三、面試四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、K、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測數學B級分,1
國立臺灣師範大學,國文學系,國文,頂標,2,英文,前標,--,社會,前標,--,國英社,--,3,,,,*2.00,*1.50,*1.00,--,,40%,審查資料,--,40%,語文能力測驗筆試,--,30%,,,,,,,,,,一、語文能力測驗筆試二、審查資料三、學測國文級分四、學測國英社級分總和,項目：修課紀錄(A)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分　四、學測社會級分,1
國立高雄師範大學,國文學系,國文,前標,2.5,英文,--,12.0,社會,均標,10.0,,,,,,,*2.00,*1.00,*1.00,,,30%,審查資料,--,30%,語文能力測驗,--,20%,面試,--,20%,,,,,,,一、學測國文級分二、語文能力測驗三、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.有利審查資料) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
國立彰化師範大學,國文學系,國文,前標,3,英文,均標,6,社會,均標,--,,,,,,,*1.50,*1.00,*1.00,,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學科能力測驗成績二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分,1
國立彰化師範大學,國文學系(公費生),國文,前標,6,英文,前標,12,數學B,均標,--,社會,均標,--,英聽,B級,--,*1.50,*1.00,*1.00,*1.00,--,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,一、學測國英數B社級分總和二、面試三、審查資料四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、K、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測社會級分,0
國立臺南大學,國語文學系,國文,均標,3,英文,--,--,社會,均標,--,國英社,--,5,,,,*2.00,*1.00,*1.00,--,,40%,審查資料,--,40%,面試,75分,30%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
國立臺南大學,國語文學系(公費生),國文,前標,4,英文,前標,4,數學B,均標,--,社會,均標,--,國英數B社,--,5,*2.00,*1.00,*1.00,*1.00,--,40%,審查資料,--,40%,面試,75分,30%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、I、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測數學B級分　四、學測英文級分,0
國立臺灣大學,圖書資訊學系,國文,前標,5,英文,前標,3,數學A,均標,--,數學B,均標,--,社會,均標,--,*1.50,*1.50,--,--,*1.00,40%,審查資料,--,40%,口試,--,30%,,,,,,,,,,一、學測英文級分二、學測國英社級分總和三、指定項目甄試成績,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、I、L、M、N)、學習歷程自述(O、P、Q)、其他(R.本系個人資料表、S.選繳其他有利審查資料、T.選繳彌封之師長推薦函) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
輔仁大學,圖書資訊學系,國文,--,--,英文,--,--,數學A,底標,--,數學B,底標,--,國英,--,3,*1.00,*1.00,--,--,--,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國英級分總和四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q)、其他(R.書審資料檢核表) ,一、學測國文、英文之級分總和,1
輔仁大學,天主教研修學士學位學程,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、I、N)、學習歷程自述(P) ,一、學測國文級分,1
輔仁大學,宗教學系,國文,後標,--,英文,--,--,社會,--,--,國社,--,3,,,,*2.00,*1.00,*2.00,--,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、審查資料二、面試三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
真理大學,宗教文化與資訊管理學系,國文,底標,7.0,,,,,,,,,,,,,*1.50,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國文級分,項目：修課紀錄(A)、課程學習成果(E)、多元表現(G、H、I、L、N)、學習歷程自述(P、Q) ,一、學測國文級分,1
真理大學,宗教文化與資訊管理學系文創與數位組,國文,--,8.0,社會,底標,8.0,,,,,,,,,,--,*1.50,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、I、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分,0
真理大學,宗教文化與資訊管理學系藝術與生死組,國文,底標,8.0,社會,--,8.0,,,,,,,,,,--,*1.50,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和　二、學測社會級分,0
玄奘大學,宗教與文化學系,國文,底標,5.0,,,,,,,,,,,,,*2.00,,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、I、K、N)、學習歷程自述(P、Q)、其他(R.自傳(500字以上)) ,一、學測國文級分,1
銘傳大學,應用中國文學系文創組（桃園校區）,國文,底標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,50%,審查資料,--,50%,面試,70分,25%,,,,,,,,,,一、學測國社級分總和二、學測國文級分三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和,0
銘傳大學,應用中國文學系文教組（桃園校區）,國文,後標,3,社會,--,--,,,,,,,,,,*2.00,*1.00,,,,50%,審查資料,--,50%,面試,70分,20%,,,,,,,,,,一、學測國社級分總和二、學測國文級分三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和,0
實踐大學,應用中文學系劇本創作組(高雄校區),國文,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、K、N)、學習歷程自述(P、Q) ,一、學測國文級分,0
實踐大學,應用中文學系文創設計組(高雄校區),國文,底標,--,國社,--,6,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和,0
實踐大學,應用中文學系文化傳播組(高雄校區),社會,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、H、K、N)、學習歷程自述(P、Q) ,一、學測社會級分,0
